Date,Hour,Time(MS),Time From Epoch(S),Sound Velocity(cm/s),Distance(CM),Deltatime(S),Temperature(C),Temperature(F),Humidity(%)
Tue Jan 12 13:47:52 2021,13,72088293,1610488072.4279144,34179.04,1202.3932456016541,0.0703585147857666,16,60.8,56
Tue Jan 12 13:47:53 2021,13,72094029,1610488073.0014453,34179.04,1202.1935971069336,0.07034683227539062,16,60.8,56
Tue Jan 12 13:47:53 2021,13,72099765,1610488073.5751317,34179.04,1202.3769477653505,0.0703575611114502,16,60.8,56
Tue Jan 12 13:47:54 2021,13,72105504,1610488074.1489604,34179.04,1202.4951070785523,0.07036447525024414,16,60.8,56
Tue Jan 12 13:47:54 2021,13,72113810,1610488074.9795182,34179.04,1202.3606499290468,0.07035660743713379,16,60.8,56
Tue Jan 12 13:47:55 2021,13,72119545,1610488075.5531013,34179.04,1202.4176923561097,0.07035994529724121,16,60.8,56
Tue Jan 12 13:47:56 2021,13,72125283,1610488076.1269078,34179.04,1202.446213569641,0.07036161422729492,16,60.8,56
Tue Jan 12 13:47:56 2021,13,72131085,1610488076.70709,34179.04,1202.389171142578,0.0703582763671875,16,60.8,56
Tue Jan 12 13:47:57 2021,13,72139433,1610488077.5418475,34180.28,1202.4857631635666,0.07036137580871582,16,60.8,57
Tue Jan 12 13:47:58 2021,13,72145169,1610488078.1155107,34180.28,1202.3227788877487,0.07035183906555176,16,60.8,57
Tue Jan 12 13:47:58 2021,13,72150906,1610488078.6891963,34180.28,1202.3879725980757,0.07035565376281738,16,60.8,57
Tue Jan 12 13:47:59 2021,13,72156643,1610488079.2628405,34180.28,1202.3187042808531,0.07035160064697266,16,60.8,57
Tue Jan 12 13:48:00 2021,13,72164948,1610488080.0933828,34180.28,1202.4042710256576,0.07035660743713379,16,60.8,57
Tue Jan 12 13:48:00 2021,13,72170684,1610488080.667011,34180.28,1202.4409424877167,0.0703587532043457,16,60.8,57
Tue Jan 12 13:48:01 2021,13,72176422,1610488081.2407603,34180.28,1202.4776139497756,0.07036089897155762,16,60.8,57
Tue Jan 12 13:48:01 2021,13,72182170,1610488081.8155336,34180.28,1202.4368678808212,0.0703585147857666,16,60.8,57
Tue Jan 12 13:48:02 2021,13,72190513,1610488082.6498861,34180.28,1202.2820328187943,0.07034945487976074,16,60.8,57
Tue Jan 12 13:48:03 2021,13,72196251,1610488083.2236266,34180.28,1202.3553757429122,0.07035374641418457,16,60.8,57
Tue Jan 12 13:48:03 2021,13,72201988,1610488083.7973948,34180.28,1202.4694647359847,0.07036042213439941,16,60.8,57
Tue Jan 12 13:48:04 2021,13,72207724,1610488084.3709376,34180.28,1202.2005406808853,0.07034468650817871,16,60.8,57
Tue Jan 12 13:48:05 2021,13,72216029,1610488085.2014768,34180.28,1202.400196418762,0.07035636901855469,16,60.8,57
Tue Jan 12 13:48:05 2021,13,72221766,1610488085.775173,34180.28,1202.4124202394485,0.07035708427429199,16,60.8,57
Tue Jan 12 13:48:06 2021,13,72227503,1610488086.348885,34180.28,1202.4287186670304,0.0703580379486084,16,60.8,57
Tue Jan 12 13:48:06 2021,13,72233260,1610488086.9246337,34180.28,1202.489837770462,0.07036161422729492,16,60.8,57
Tue Jan 12 13:48:07 2021,13,72241613,1610488087.7598994,34180.28,1202.481688556671,0.07036113739013672,16,60.8,57
Tue Jan 12 13:48:08 2021,13,72247350,1610488088.3335624,34180.28,1202.379823384285,0.07035517692565918,16,60.8,57
Tue Jan 12 13:48:08 2021,13,72253087,1610488088.907282,34180.28,1202.5142854118346,0.07036304473876953,16,60.8,57
Tue Jan 12 13:48:09 2021,13,72258826,1610488089.481146,34180.28,1202.3187042808531,0.07035160064697266,16,60.8,57
Tue Jan 12 13:48:10 2021,13,72267128,1610488090.3113682,34180.28,1202.371674170494,0.07035470008850098,16,60.8,57
Tue Jan 12 13:48:10 2021,13,72272864,1610488090.885011,34180.28,1202.298331246376,0.07035040855407715,16,60.8,57
Tue Jan 12 13:48:11 2021,13,72278601,1610488091.458706,34180.28,1202.3024058532715,0.07035064697265625,16,60.8,57
Tue Jan 12 13:48:12 2021,13,72284356,1610488092.0341437,34180.28,1202.3390773153305,0.07035279273986816,16,60.8,57
Tue Jan 12 13:48:12 2021,13,72292662,1610488092.8647232,34181.520000000004,1202.321574726105,0.07034921646118164,16,60.8,58
Tue Jan 12 13:48:13 2021,13,72298397,1610488093.438304,34181.520000000004,1202.5049386882783,0.07035994529724121,16,60.8,58
Tue Jan 12 13:48:14 2021,13,72304137,1610488094.0123072,34181.520000000004,1202.6312560844424,0.07036733627319336,16,60.8,58
Tue Jan 12 13:48:14 2021,13,72309876,1610488094.58613,34181.520000000004,1202.4315931034089,0.07035565376281738,16,60.8,58
Tue Jan 12 13:48:15 2021,13,72318180,1610488095.4165385,34181.520000000004,1202.553835744858,0.07036280632019043,16,60.8,58
Tue Jan 12 13:48:15 2021,13,72323916,1610488095.990188,34181.520000000004,1202.5864337825776,0.07036471366882324,16,60.8,58
Tue Jan 12 13:48:16 2021,13,72329653,1610488096.563905,34181.520000000004,1202.4723406505586,0.0703580379486084,16,60.8,58
Tue Jan 12 13:48:17 2021,13,72335408,1610488097.1394134,34181.520000000004,1202.427518348694,0.07035541534423828,16,60.8,58
Tue Jan 12 13:48:17 2021,13,72343727,1610488097.9713154,34181.520000000004,1202.541611480713,0.07036209106445312,16,60.8,58
Tue Jan 12 13:48:18 2021,13,72349464,1610488098.5449708,34181.520000000004,1202.2726776695254,0.07034635543823242,16,60.8,58
Tue Jan 12 13:48:19 2021,13,72355201,1610488099.1186624,34181.520000000004,1202.4641911411286,0.0703575611114502,16,60.8,58
Tue Jan 12 13:48:19 2021,13,72360939,1610488099.6924956,34181.520000000004,1202.537536725998,0.07036185264587402,16,60.8,58
Tue Jan 12 13:48:20 2021,13,72369287,1610488100.5272985,34181.520000000004,1202.4071445751192,0.07035422325134277,16,60.8,58
Tue Jan 12 13:48:21 2021,13,72375023,1610488101.1008568,34181.520000000004,1202.4071445751192,0.07035422325134277,16,60.8,58
Tue Jan 12 13:48:21 2021,13,72380760,1610488101.6745443,34181.520000000004,1202.3623222732544,0.07035160064697266,16,60.8,58
Tue Jan 12 13:48:22 2021,13,72386498,1610488102.2484014,34181.520000000004,1202.5986580467224,0.07036542892456055,16,60.8,58
Tue Jan 12 13:48:23 2021,13,72394801,1610488103.0786424,34181.520000000004,1202.4764154052737,0.0703582763671875,16,60.8,58
Tue Jan 12 13:48:23 2021,13,72400537,1610488103.6522954,34181.520000000004,1202.4845649147035,0.0703587532043457,16,60.8,58
Tue Jan 12 13:48:24 2021,13,72406274,1610488104.2259827,34181.520000000004,1202.3745465373995,0.07035231590270996,16,60.8,58
Tue Jan 12 13:48:24 2021,13,72412010,1610488104.7996168,34181.520000000004,1202.4519668769838,0.07035684585571289,16,60.8,58
Tue Jan 12 13:48:25 2021,13,72420359,1610488105.6344266,34181.520000000004,1202.553835744858,0.07036280632019043,16,60.8,58
Tue Jan 12 13:48:26 2021,13,72426094,1610488106.2079768,34181.520000000004,1202.5171629524232,0.07036066055297852,16,60.8,58
Tue Jan 12 13:48:26 2021,13,72431831,1610488106.7816658,34181.520000000004,1202.435667858124,0.07035589218139648,16,60.8,58
Tue Jan 12 13:48:27 2021,13,72437593,1610488107.357875,34181.520000000004,1202.3541727638246,0.07035112380981445,16,60.8,58
Tue Jan 12 13:48:28 2021,13,72445898,1610488108.1883855,34181.520000000004,1202.4927144241335,0.0703592300415039,16,60.8,58
